run_id,app_type,microphone,camera,screen,duration,app,network,memory,energy,cpu
184-e,electron,1,0,0,8,3,15.3849240919351,1.18741563319312,3.72017373873129,-1.27497519727452
185-e,electron,1,0,0,8,1,13.0518871946157,0.780272647192887,3.7193403720708,-1.3578140345694
186-e,electron,1,0,0,2,3,11.9316042062739,1.16501146487754,2.32488056200685,-1.2745690021637
187-e,electron,1,0,1,2,1,12.3789706839715,0.913114828066938,2.32564589684807,-1.19652980721313
188-e,electron,1,1,0,8,1,19.3761051479466,0.800187637313724,3.70617287073886,-1.05053664793702
189-e,electron,1,1,0,2,2,15.485681658778,1.44091821263652,2.32341900829425,-1.09985946241332
19-e,electron,1,1,1,2,1,12.8729442563584,0.916169234888246,2.33418208683307,-1.26150947537207
190-e,electron,1,0,1,2,3,12.7868913023092,1.54957067711609,2.33356258217326,-1.10230874801936
191-e,electron,1,0,0,8,2,19.0086635160985,1.02949860480443,3.72930174584232,-1.25256079258843
192-e,electron,1,1,0,2,2,15.5070521921572,1.41029276554702,2.32018837392648,-1.08044006729088
2-e,electron,1,1,1,8,1,18.8741089137446,0.940794459639058,3.72023960449787,-1.15336422628687
20-e,electron,1,0,0,8,1,13.3944754500894,0.568805326740019,3.73628387739881,-1.43665280364712
21-e,electron,1,0,1,2,2,18.3900378677795,1.38935784379599,2.31911148645358,-0.897536956688321
22-e,electron,1,0,1,2,1,13.2476695354859,0.919336503917333,2.32517438601221,-1.18772624151379
23-e,electron,1,1,0,8,2,20.1907258365672,1.15131779365953,3.7087018320044,-1.18021055874965
24-e,electron,1,1,1,2,1,15.6799108672077,0.965477775048719,2.33582542643257,-1.17102087493132
25-e,electron,1,1,1,8,1,18.5943872895808,1.02089479232045,3.73212099127598,-1.18424672344921
26-e,electron,1,1,0,8,2,20.1901258456601,1.15131779365953,3.71570905560051,-1.19657845471624
27-e,electron,1,0,1,2,2,17.7380321126511,1.40020232980465,2.33942183366007,-1.06564883527338
28-e,electron,1,0,0,2,2,15.4818313034503,1.02383695764784,2.29596268486317,-1.31011840365425
29-e,electron,1,0,0,8,3,12.4454554406426,1.14204964683705,3.70344160382118,-1.35387752465224
3-e,electron,1,0,0,8,3,12.4530061237535,1.11101772915327,3.72908406738047,-1.29674836487417
30-e,electron,1,0,1,8,2,21.4050585937509,1.36746208516776,3.73309951572715,-1.05689488486054
31-e,electron,1,1,0,8,2,20.2085013624673,1.15759723765456,3.71910361102903,-1.17700109872087
32-e,electron,1,0,1,8,1,14.8620772914544,0.904812393653504,3.71152185121499,-1.19197050026653
33-e,electron,1,0,1,2,2,17.8503430064663,1.31208833069753,2.34630012652756,-1.06119932797122
34-e,electron,1,0,0,2,3,9.64722213150354,1.15076700233568,2.31880698207417,-1.37796908158969
35-e,electron,1,0,1,2,1,12.5571923203989,0.912991199186096,2.32501323567421,-1.20622239186471
36-e,electron,1,0,0,2,1,12.3211910127299,0.731877041897979,2.30509796212993,-1.33492972638158
37-e,electron,1,0,0,8,3,12.5557498820462,1.13823834586991,3.71474716605169,-1.34478213203389
38-e,electron,1,0,1,2,3,10.6826438905313,1.55071580492913,2.36080671099012,-1.28284884901555
39-e,electron,1,0,0,8,1,13.4153629203722,0.760064690245607,3.68949202701002,-1.34559782217204
4-e,electron,1,1,1,2,2,18.3666124677516,1.5450051393123,2.30556297000204,-1.03778528869109
40-e,electron,1,0,1,2,1,12.5749097939421,0.920388488922908,2.33410807809509,-1.19015905034109
41-e,electron,1,0,0,2,3,9.63816035466615,1.15076700233568,2.33384413406746,-1.35738220001188
42-e,electron,1,1,1,2,1,15.3975025868087,0.978167155162308,2.33265503828699,-1.17916308841052
43-e,electron,1,0,0,2,2,15.4804971754371,1.06079877053323,2.30441007693174,-1.30076167570226
44-e,electron,1,1,0,2,3,17.1771200352888,1.41478583476309,2.35426135893967,-1.2647580558257
45-e,electron,1,0,0,8,1,13.3703329669812,0.770159755622981,3.69528630412042,-1.35985410179875
46-e,electron,1,0,1,8,2,21.4050585937509,1.3547796570368,3.73945817824619,-1.10185305721946
47-e,electron,1,1,1,8,1,18.9893855805684,0.912410176100348,3.73793627541801,-1.17690620077441
48-e,electron,1,0,0,8,1,13.4096535699253,0.764199457293204,3.68792457160899,-1.34502370320123
49-e,electron,1,1,1,8,1,18.4298810660527,0.863086093734759,3.7275801429315,-1.17745201837055
51-e,electron,1,0,1,2,2,17.8413124237946,1.34765055724303,2.3373505729702,-1.08925192302434
52-e,electron,1,1,1,2,1,15.2970516765496,0.956459366016538,2.33132391946523,-1.16737898336447
53-e,electron,1,1,1,8,2,21.4050585937509,1.53157836733717,3.73406283964861,-1.08120291519503
54-e,electron,1,1,1,8,2,21.4050585937509,1.53104065498376,3.73395874756811,-1.07796522667364
55-e,electron,1,1,1,2,3,17.0531717314737,1.6992376765458,2.3589093405556,-1.16046935367984
56-e,electron,1,1,1,8,2,21.4050585937509,1.53702459337505,3.73391382282837,-1.07433916271452
57-e,electron,1,1,1,8,3,20.3309792768013,1.68619283449085,3.75656718754064,-1.16249413449809
58-e,electron,1,0,0,8,3,12.5130382148352,1.14259976775155,3.70588430658344,-1.34264240251873
59-e,electron,1,0,0,8,3,12.4160272197366,1.12976615253558,3.70671500810323,-1.36370625097611
6-e,electron,1,0,0,2,1,11.9037147364735,0.735631238655539,2.32581087330369,-1.37189881243735
61-e,electron,1,0,0,2,3,9.62357784239075,1.15076700233568,2.31537194784196,-1.37155117258438
62-e,electron,1,1,0,2,1,16.2281654604546,0.830077974502503,2.31616142185684,-1.10237386591122
63-e,electron,1,0,0,8,2,18.9855234839685,1.0319408785635,3.70138945486166,-1.31859930045835
64-e,electron,1,1,1,8,2,21.4050585937509,1.5444396646777,3.74104229518398,-1.05563627865302
65-e,electron,1,0,1,8,2,21.4050585937509,1.33152200995135,3.74371785476793,-1.09341104625623
66-e,electron,1,1,1,8,1,18.8240900028485,0.836862897896339,3.73632628672309,-1.17863987079349
67-e,electron,1,1,0,8,1,19.4104340164092,0.672985442470925,3.72893261106435,-1.11112165242678
68-e,electron,1,0,1,2,2,17.793301555831,1.32318176261772,2.33803661827917,-1.07335081784634
69-e,electron,1,0,0,8,2,19.0144310931853,1.01385897407631,3.6902657572324,-1.30536649098043
7-e,electron,1,0,1,8,3,13.6115335110936,1.53294968564971,3.721266453907,-1.08811901560666
70-e,electron,1,0,0,2,2,15.4702463399602,1.02167421430626,2.30209226544872,-1.29688827824454
71-e,electron,1,1,0,2,3,16.9005801208729,1.41478583476309,2.34730691156337,-1.276195231349
72-e,electron,1,1,0,2,1,16.0797143744974,0.844107828209699,2.3319457834654,-1.09923197650244
73-e,electron,1,1,1,8,1,18.4795892253896,0.91766606556238,3.75011208267596,-1.18570864600147
74-e,electron,1,0,1,8,3,13.5175121358182,1.54614966509521,3.7525678098677,-1.2660403474936
75-e,electron,1,1,0,2,1,16.2314132972713,0.729827092750061,2.3245119319613,-1.09246604345561
76-e,electron,1,1,1,2,2,18.2997455467773,1.5450051393123,2.33875321406408,-1.06644117465248
77-e,electron,1,1,0,2,1,16.149600849204,0.730857967153332,2.34083222481111,-1.10509139591169
78-e,electron,1,1,1,8,2,21.4050585937509,1.54186856675237,3.73649783344938,-1.0793393062823
79-e,electron,1,1,0,2,3,17.0661722401393,1.41478583476309,2.34663679555363,-1.30539484207436
8-e,electron,1,1,1,8,3,20.7119546470066,1.68477037903806,3.71343511067879,-1.0354410466578
80-e,electron,1,1,0,2,2,16.5333323841417,1.15295760876961,2.33156607246435,-1.18941154244283
81-e,electron,1,0,1,2,2,17.86439661688,1.34037024225094,2.30906264687199,-1.08298539422054
83-e,electron,1,1,1,2,2,18.3728393061386,1.53816806467627,2.32196025086168,-1.05939649299646
84-e,electron,1,1,1,8,3,20.5011552771615,1.6908720738696,3.7374468344607,-1.06057726618698
85-e,electron,1,0,1,8,1,14.7311096379296,0.90375067558373,3.71602726803898,-1.21631415513306
86-e,electron,1,0,1,8,1,14.9331100336307,0.905602626714055,3.71523819174585,-1.21909003808671
87-e,electron,1,1,0,2,3,17.1582389620421,1.3387547642547,2.35554143970074,-1.15502506259052
88-e,electron,1,0,0,8,3,21.3212186787768,1.23740542996638,3.71885257358613,-1.26081910211304
89-e,electron,1,0,0,2,2,15.4905605561166,1.02491859157745,2.32701987245554,-1.32327600865112
9-e,electron,1,0,1,8,3,13.5284241623002,1.54614966509521,3.72090145037243,-1.12834893607637
90-e,electron,1,1,1,8,2,21.4050585937509,1.54157246835273,3.70732753932079,-1.065523791112
91-e,electron,1,1,0,2,3,16.7983230562489,1.33318849835785,2.35194601055035,-1.15447107801538
93-e,electron,1,1,0,8,1,19.4464908045894,0.796293760483273,3.70392300479406,-1.09521792568529
96-e,electron,1,1,0,8,1,19.4735069362305,0.796293760483273,3.70890787576808,-1.09618740603405
97-e,electron,1,1,0,2,2,16.4972313414111,1.1529704212997,2.33379835073062,-1.17290703123593
98-e,electron,1,1,0,8,1,19.4495126172032,0.76064313590084,3.70432034771602,-1.09733059506866
99-e,electron,1,0,0,8,2,19.0146834331161,1.01383385946564,3.73286089780723,-1.31576941140178
92-e,electron,1,0,0,2,3,9.62357784239075,1.15076700233568,2.31537194784196,-1.37155117258438
60-e,electron,1,0,0,8,2,19.0146834331161,1.01383385946564,3.73286089780723,-1.31576941140178
82-e,electron,1,0,1,2,1,12.5749097939421,0.920388488922908,2.33410807809509,-1.19015905034109
94-e,electron,1,0,1,2,1,12.5749097939421,0.920388488922908,2.33410807809509,-1.19015905034109
5-e,electron,1,0,1,8,3,13.5284241623002,1.54614966509521,3.72090145037243,-1.12834893607637
50-e,electron,1,1,0,8,2,20.2085013624673,1.15759723765456,3.71910361102903,-1.17700109872087
95-e,electron,1,1,1,2,1,15.2970516765496,0.956459366016538,2.33132391946523,-1.16737898336447
